[1442169000] LOG ROTATION: DAILY
[1442169000] LOG VERSION: 2.0
[1442169000] CURRENT SERVICE STATE: application.plank.life;DNS;OK;HARD;1;DNS OK: 15.010 seconds response time. www.google.com returns
[1442169000] CURRENT SERVICE STATE: application.plank.life;DNS USING DIG;WARNING;HARD;3;DNS WARNING - 15.010 seconds response time (dig returned an error status)
[1442169000] CURRENT SERVICE STATE: application.plank.life;HTTP;CRITICAL;HARD;4;connect to address 10.0.0.3 and port 80: No route to host
[1442169000] CURRENT SERVICE STATE: application.plank.life;HTTPS;CRITICAL;HARD;3;No route to host
[1442169000] CURRENT SERVICE STATE: application.plank.life;LDAP;CRITICAL;HARD;3;Could not bind to the LDAP server
[1442169000] CURRENT SERVICE STATE: application.plank.life;MYSQL CONNECTION TIME;OK;HARD;1;Please select a mode
[1442169000] CURRENT SERVICE STATE: application.plank.life;MYSQL Database;CRITICAL;HARD;3;Can't connect to MySQL server on '10.0.0.3' (113)
[1442169000] CURRENT SERVICE STATE: application.plank.life;MYSQL SLAVE SQL RUNNING;OK;HARD;1;Please select a mode
[1442169000] CURRENT SERVICE STATE: application.plank.life;MYSQL SLAVE-IO-RUNNING;OK;HARD;1;Please select a mode
[1442169000] CURRENT SERVICE STATE: application.plank.life;MYSQL threads-connected;OK;HARD;1;Please select a mode
[1442169000] CURRENT SERVICE STATE: application.plank.life;PING;OK;HARD;1;PING OK - Packet loss = 0%, RTA = 0.22 ms
[1442169000] CURRENT SERVICE STATE: application.plank.life;Root Partition;CRITICAL;HARD;4;(Return code of 255 is out of bounds)
[1442169000] CURRENT SERVICE STATE: application.plank.life;SSH;UNKNOWN;HARD;4;Usage:
[1442169000] CURRENT SERVICE STATE: application.plank.life;Swap Usage;OK;HARD;1;SWAP OK - 100% free (2007 MB out of 2007 MB)
[1442169000] CURRENT SERVICE STATE: application.plank.life;TCP;CRITICAL;HARD;3;No route to host
[1442169000] CURRENT SERVICE STATE: application.plank.life;TIME;UNKNOWN;HARD;3;No route to host
[1442169000] CURRENT SERVICE STATE: application.plank.life;TOMCAT THREADS COUNT;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: application.plank.life;Tomcat heap memory used;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: application.plank.life;Tomcat loaded classes count;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: application.plank.life;Tomcat non-heap memory used;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: application.plank.life;Tomcat total active sessions;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: application.plank.life;Total Processes;OK;HARD;1;PROCS OK: 58 processes with STATE = RSZDT
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;APT DISTRIBUTIONS;OK;HARD;1;APT OK: 0 packages available for dist-upgrade (0 critical updates).
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;APT PACKAGES;OK;HARD;1;APT OK: 0 packages available for upgrade (0 critical updates).
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;CHECK HEAP;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;CHECK TOMCAT APPLICATION;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;CHECK TOMCAT MEMORY/THREADS;UNKNOWN;HARD;3;(No output returned from plugin)
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;Current Load;OK;HARD;1;OK - load average: 0.00, 0.02, 0.05
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;Current Users;OK;HARD;1;USERS OK - 1 users currently logged in
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;DNS;OK;HARD;1;DNS OK: 15.009 seconds response time. www.google.com returns
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;DNS USING DIG;WARNING;HARD;3;DNS WARNING - 15.009 seconds response time (dig returned an error status)
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;HTTP;CRITICAL;HARD;4;connect to address 10.0.0.23 and port 80: Connection refused
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;HTTPS;CRITICAL;HARD;3;Connection refused
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;LDAP;CRITICAL;HARD;3;Could not bind to the LDAP server
[1442169000] CURRENT SERVICE STATE: artifactory.plank.life;MYSQL CONNECTION TIME;OK;HARD;1;Please select a mode
